season,match_id,match_name,home_team,away_team,current_innings,innings_id,over,ball,runs,shortText,isBoundary,isWide,isNoball,batsman1_id,batsman1_name,batsman1_runs,batsman1_balls,bowler1_id,bowler1_name,bowler1_overs,bowler1_maidens,bowler1_runs,bowler1_wkts,wicket_id,wkt_batsman_name,wkt_bowler_name,wkt_batsman_runs,wkt_batsman_balls,wkt_text,isRetiredHurt,comm_cricinfo,comm_cricbuzz
2017,1082650,MI v RPS,MI,RPS,MI,1,1,1,0,"Unadkat to Simmons, no run",False,False,False,53116,Lendl Simmons,0,1,390484,Jaydev Unadkat,0.1,0,0,0,,,,,,,False,and it all begins with a leave outside the off stump. Apparently there's room for that in a T20 final,"  0.1    Unadkat to Simmons, no run, good start from Unadkat, short of a good length and leaving the right-hander, Simmons covers the line, lifts his bat and lets it go  "
2017,1082650,MI v RPS,MI,RPS,MI,1,1,2,0,"Unadkat to Simmons, no run",False,False,False,53116,Lendl Simmons,0,2,390484,Jaydev Unadkat,0.2,0,0,0,,,,,,,False,"goes back to his favourite cutters, and this one grips the pitch on a good length and darts past the right-handed Simmons' poke.","  0.2   Unadkat to Simmons, no run, the slower ball from Unadkat, rolled his fingers across the seam. Simmons was prodding forward in defence and missed, the ball goes to the keeper on first bounce "
2017,1082650,MI v RPS,MI,RPS,MI,1,1,3,0,"Unadkat to Simmons, no run",False,False,False,53116,Lendl Simmons,0,3,390484,Jaydev Unadkat,0.3,0,0,0,,,,,,,False,"nice and tight on middle, and Simmons is only able to block it to short cover.","  0.3    Unadkat to Simmons, no run, on a good length and just outside off, Simmons gets half-forward and defends it towards the off-side  "
2017,1082650,MI v RPS,MI,RPS,MI,1,1,4,1,"Unadkat to Simmons, 1 run",False,False,False,53116,Lendl Simmons,1,4,390484,Jaydev Unadkat,0.4,0,1,0,,,,,,,False,"shuffles across onto off stump, because he suspects the bowler will be targeting it, and so is able to nudge the good length ball towards midwicket","  0.4   Unadkat to Simmons, 1 run, first run of the final, on a good length and on the stumps, Simmons shuffles across and nudges it in front of mid-wicket. Vacant area over there and Simmons is off with a single "
2017,1082650,MI v RPS,MI,RPS,MI,1,1,5,1,"Unadkat to Patel, 1 run",False,False,False,32242,Parthiv Patel,1,1,390484,Jaydev Unadkat,0.5,0,2,0,,,,,,,False,taps a back of a length delivery on off stump to the left of mid-on,"  0.5    Unadkat to Parthiv Patel, 1 run, short of a length and just outside off, Parthiv presses across and works it to the left of mid-on, scampers across for a quick single  "
2017,1082650,MI v RPS,MI,RPS,MI,1,1,6,1,"Unadkat to Simmons, 1 run",False,False,False,53116,Lendl Simmons,2,5,390484,Jaydev Unadkat,1.0,0,3,0,,,,,,,False,"gets a little squared up as he steers a shortish delivery, the offcutter again, towards short third man. Only three runs off the first over.","  0.6    Unadkat to Simmons, 1 run, tad fuller and shaping away from outside off, Simmons plays with an open face and dabs it to the right of Christian - placed at a wide second slip position, will keep the strike with that single  "
2017,1082650,MI v RPS,MI,RPS,MI,1,2,1,0,"Washington Sundar to Simmons, no run",False,False,False,53116,Lendl Simmons,2,6,719715,Washington Sundar,0.1,0,0,0,,,,,,,False,"tosses it up on off stump, comes forward to block","  1.1    Washington Sundar to Simmons, no run, tossed up on off, Simmons watches it all along and pushes it back at the bowler  "
2017,1082650,MI v RPS,MI,RPS,MI,1,2,2,1,"Washington Sundar to Simmons, 1 run",False,False,False,53116,Lendl Simmons,3,7,719715,Washington Sundar,0.2,0,1,0,,,,,,,False,"senses Simmons would come down the pitch, and so fires it flat and into leg stump. Simmons can only lift it over the top of midwicket, but there is protection in the deep","  1.2    Washington Sundar to Simmons, 1 run, Sundar dropped the length short as Simmons came down the track, flicked away in the air and through mid-wicket for a single  "
2017,1082650,MI v RPS,MI,RPS,MI,1,2,3,0,"Washington Sundar to Patel, no run",False,False,False,32242,Parthiv Patel,1,2,719715,Washington Sundar,0.3,0,1,0,,,,,,,False,"shortish and outside off, backs away and carves it to cover","  1.3   Washington Sundar to Parthiv Patel, no run, flatter and just outside off, Parthiv backed away on the cut, went with hard hands and mistimes it towards the off-side "
2017,1082650,MI v RPS,MI,RPS,MI,1,2,4,0,"Washington Sundar to Patel, no run",False,False,False,32242,Parthiv Patel,1,3,719715,Washington Sundar,0.4,0,1,0,,,,,,,False,"stays back on leg stump to try and push a flatter, good length delivery on off stump to cover","  1.4   Washington Sundar to Parthiv Patel, no run, flighted delivery on the off-stump line, Parthiv makes room and punches it towards cover "
