season,match_id,match_name,home_team,away_team,current_innings,innings_id,over,ball,runs,shortText,isBoundary,isWide,isNoball,batsman1_id,batsman1_name,batsman1_runs,batsman1_balls,bowler1_id,bowler1_name,bowler1_overs,bowler1_maidens,bowler1_runs,bowler1_wkts,wicket_id,wkt_batsman_name,wkt_bowler_name,wkt_batsman_runs,wkt_batsman_balls,wkt_text,isRetiredHurt,comm_cricinfo,comm_cricbuzz
2017,1082599,RPS v DC,RPS,DC,DC,1,1,1,0,"Dinda to Tare, no run",False,False,False,333904,Aditya Tare,0,1,227712,Ashok Dinda,0.1,0,0,0,,,,,,,False,"back of a length outside off stump, slight movement away, left alone","  0.1   Dinda to Tare, no run, just a hint of movement for Dinda. Starts on a length and keeps the line outside off, Tare has a sighter first up, covers the line of his stumps and shoulders arms "
2017,1082599,RPS v DC,RPS,DC,DC,1,1,2,0,"Dinda to Tare, no run",False,False,False,333904,Aditya Tare,0,2,227712,Ashok Dinda,0.2,0,0,0,,,,,,,False,"back of a length outside off, skids through with some movement away, chopped straight to Stokes at backward point","  0.2    Dinda to Tare, no run, touch short in length and width outside off, Tare hangs back and opens the bat face on the punch, picks out Stokes at backward point. That ball flew off the bat  "
2017,1082599,RPS v DC,RPS,DC,DC,1,1,3,0,"Dinda to Tare, no run",False,False,False,333904,Aditya Tare,0,3,227712,Ashok Dinda,0.3,0,0,0,,,,,,,False,"short and wide outside off, keeps low and slides from under the bat as he cuts","  0.3    Dinda to Tare, no run, loose from Tare. There was space offered outside off and Tare's eyes lit up seeing that, he slashed hard and is undone by the late away movement, beaten on the outside edge  "
2017,1082599,RPS v DC,RPS,DC,DC,1,1,4,1,"Dinda to Tare, 1 wide",False,True,False,333904,Aditya Tare,0,3,227712,Ashok Dinda,0.3,0,1,0,,,,,,,False,"short ball, swings away, just inside the wide marker, but the leg umpire has wided that on height as Tare lets it go","  0.4    Dinda to Tare, wide, bumper outside off and the square leg umpire - S Ravi does not like the height on that one. Signals a wide and DD are off the mark  "
2017,1082599,RPS v DC,RPS,DC,DC,1,1,4,1,"Dinda to Tare, 1 leg bye",False,False,False,333904,Aditya Tare,0,4,227712,Ashok Dinda,0.4,0,1,0,,,,,,,False,"back of a length, nips back in and thuds into his thigh guard as he looks to flick","  0.4    Dinda to Tare, leg byes, 1 run, back of a length and cramping Tare for room, he can't meet with the flick and the ball thuds into the thigh pad, drops to the leg-side and Billings calls through for the run  "
2017,1082599,RPS v DC,RPS,DC,DC,1,1,5,0,"Dinda to Billings, no run",False,False,False,297628,Sam Billings,0,1,227712,Ashok Dinda,0.5,0,1,0,,,,,,,False,"good length, moving away from outside off, leans in to cover the off stump and lets it go","  0.5    Dinda to Billings, no run, like Tare, Billings also wants to see what the pitch has to offer. Strides forward to cover the line, lifts his bat and lets the good length delivery go untouched  "
2017,1082599,RPS v DC,RPS,DC,DC,1,1,6,0,"Dinda to Billings, no run",False,False,False,297628,Sam Billings,0,2,227712,Ashok Dinda,1.0,0,1,0,,,,,,,False,"short and wide outside off, may have been a wide if Billings hadn't walked forward and across. He lets it go","  0.6    Dinda to Billings, no run, walks down and across the pitch to get to the ball, Dinda cleverly keeps it away from his range, back of a length outside off and Billings waves it through to Dhoni. Nice tidy start from Dinda  "
2017,1082599,RPS v DC,RPS,DC,DC,1,2,1,0,"Chahar to Tare, OUT",False,False,False,333904,Aditya Tare,0,5,447261,Deepak Chahar,0.1,0,0,1,333904.0,Aditya Tare,Deepak Chahar,0.0,5.0,AP Tare c &dagger;Dhoni b Chahar 0 (6m 5b 0x4 0x6) SR: 0.00,False,"<b>edged and gone!</b> Full ball, swinging away nicely after starting at off stump. Has him poking in the corridor and moves just enough to kiss the outside edge","  1.1    Chahar to Tare, out Caught by Dhoni!! Look at him go. Surely he's inspired by a certain South African in his team - Imran Tahir. As soon as he sees Dhoni complete the catch, Chahar is off on a celebratory run. Runs past almost all his mates. Good length ball in the channel around off, Tare has a needless poke at that, the hint of away movement takes the edge and Dhoni does the rest behind the stumps. Tare does not trouble the scorers and RPS have an early wicket. Tare c Dhoni b Chahar 0(5)  "
2017,1082599,RPS v DC,RPS,DC,DC,1,2,2,1,"Chahar to Samson, 1 leg bye",False,False,False,425943,Sanju Samson,0,1,447261,Deepak Chahar,0.2,0,0,1,,,,,,,False,"good length, brings it in sharply this time, raps him on the thigh guard as he looks to flick it","  1.2    Chahar to Samson, leg byes, 1 run, wow! This is Bhuvi like. The first delivery left the batsman and this one nips back in sharply, Samson is late on the flick and is rapped on the pads, the swing was taking it down leg  "
2017,1082599,RPS v DC,RPS,DC,DC,1,2,3,1,"Chahar to Billings, 1 run",False,False,False,297628,Sam Billings,1,3,447261,Deepak Chahar,0.3,0,1,1,,,,,,,False,"walks at the ball, gets behind the line as it swings away from a length and closes the face to tap it wide of mid-on","  1.3    Chahar to Billings, 1 run, once more Billings steps out of the crease, shuffles across as well to manoeuvre the ball into the leg-side, tapped it wide of mid-wicket and set off for a quick single  "
