season,match_id,match_name,home_team,away_team,current_innings,innings_id,over,ball,runs,shortText,isBoundary,isWide,isNoball,batsman1_id,batsman1_name,batsman1_runs,batsman1_balls,bowler1_id,bowler1_name,bowler1_overs,bowler1_maidens,bowler1_runs,bowler1_wkts,wicket_id,wkt_batsman_name,wkt_bowler_name,wkt_batsman_runs,wkt_batsman_balls,wkt_text,isRetiredHurt,comm_cricinfo,comm_cricbuzz
2017,1082616,GL v KXIP,GL,KXIP,KXIP,1,1,1,1,"Agarwal to Vohra, 1 run",False,False,False,532856,Manan Vohra,1,1,1079668,Shubham Agarwal,0.1,0,1,0,,,,,,,False,"starts with a loopy, low full toss, which Vohra drives to long-off","  0.1    Shubham Agarwal to Vohra, 1 run, low full toss. Vohra easily drives towards long-off, the only cushion Shubham Agarwal has  "
2017,1082616,GL v KXIP,GL,KXIP,KXIP,1,1,2,4,"Agarwal to Amla, FOUR runs",True,False,False,43906,Hashim Amla,4,1,1079668,Shubham Agarwal,0.2,0,5,0,,,,,,,False,"offers a touch of width and that's more than enough for one of the best batsmen in the world. Amla holds his shape, gets to the pitch of the half-volley and caresses it past the left of the cover fielder","  0.2    Shubham Agarwal to Amla, FOUR, and he is away, in style. Gets a tossed up delivery just outside off. Stays leg-side and drives past cover, in the gap  "
2017,1082616,GL v KXIP,GL,KXIP,KXIP,1,1,3,1,"Agarwal to Amla, 1 run",False,False,False,43906,Hashim Amla,5,2,1079668,Shubham Agarwal,0.3,0,6,0,,,,,,,False,"immediately the next ball is flatter and quicker, Amla taps it to long-off","  0.3    Shubham Agarwal to Amla, 1 run, another one floated around off, eased down to long-off  "
2017,1082616,GL v KXIP,GL,KXIP,KXIP,1,1,4,1,"Agarwal to Vohra, 1 run",False,False,False,532856,Manan Vohra,2,2,1079668,Shubham Agarwal,0.4,0,7,0,,,,,,,False,"flighted delivery on off stump, eased to long-off","  0.4    Shubham Agarwal to Vohra, 1 run, everything has been on that off and middle, making it easy for Vohra to ease past the ring to long-off  "
2017,1082616,GL v KXIP,GL,KXIP,KXIP,1,1,5,0,"Agarwal to Amla, no run",False,False,False,43906,Hashim Amla,5,3,1079668,Shubham Agarwal,0.5,0,7,0,,,,,,,False,"good work, as he stops a single by diving to his right in his followthrough. Happy to keep flighting the ball, Agarwal.","  0.5   Shubham Agarwal to Amla, no run, relatively fuller and closer to the sticks. Amla's drive jams into the ground. The bowler makes a decent diving stop to his right "
2017,1082616,GL v KXIP,GL,KXIP,KXIP,1,1,6,4,"Agarwal to Amla, FOUR runs",True,False,False,43906,Hashim Amla,9,4,1079668,Shubham Agarwal,1.0,0,11,0,,,,,,,False,"the variation goes wrong. Wants to finish the over without too much damage, so he goes for the flatter, quicker delivery. Only thing is it's short and wide. Amla picks the length so early, rocks back and cuts it past point","  0.6    Shubham Agarwal to Amla, FOUR, poor ball to finish the over. And Amla won't let those go. It's short and wide.. well not that wide but wide enough for Amla to stay back and crack the cut past point  "
2017,1082616,GL v KXIP,GL,KXIP,KXIP,1,2,1,0,"Singh to Vohra, no run",False,False,False,532856,Manan Vohra,2,3,853259,Nathu Singh,0.1,0,0,0,,,,,,,False,"there for the drive and Vohra times it superbly. Lovely high elbow, good stride forward, the only thing missing is the placement. Hits straight to cover","  1.1    Nathu Singh to Vohra, no run, slip for Nathu Singh who throws it full outside off. Vohra drives but cannot get it past cover  "
2017,1082616,GL v KXIP,GL,KXIP,KXIP,1,2,2,0,"Singh to Vohra, OUT",False,False,False,532856,Manan Vohra,2,4,853259,Nathu Singh,0.2,0,0,1,532856.0,Manan Vohra,Nathu Singh,2.0,4.0,M Vohra c &dagger;Karthik b Singh 2 (5m 4b 0x4 0x6) SR: 50.00,False,"great bowling, and what a super catch from Karthik behind the stumps. This is a Test match length, which does not allow Vohra the clarity about what he needs to do with his feet. Should I go forward, or back? And by the time he can decide, the ball is on him, having seamed away off the pitch. Vohra has to play, and for that trouble, he gets an outside edge that is excellently pouched by Karthik diving to his right","  1.2   Nathu Singh to Vohra, out Caught by Karthik!! And he is gone. First IPL match for Nathu Singh and gets rewarded on the second ball. Karthik who takes a decent catch behind the stumps now becomes the first wicket-keeper in the IPL to register 100 dismissals. Here's what happened on this ball: just short of a good length that came in and might have left a bit off the deck to compel Vohra to have a feel for it. Enough to get the edge and fly to the right of Karthik. Vohra c Karthik b Nathu Singh 2(4) "
2017,1082616,GL v KXIP,GL,KXIP,KXIP,1,2,3,0,"Singh to Marsh, no run",False,False,False,6683,Shaun Marsh,0,1,853259,Nathu Singh,0.3,0,0,1,,,,,,,False,"full and wide outside off, Marsh flashes and misses","  1.3    Nathu Singh to Shaun Marsh, no run, wide of off. Shaun Marsh chases but fails to put bat to that  "
2017,1082616,GL v KXIP,GL,KXIP,KXIP,1,2,4,4,"Singh to Marsh, FOUR runs",True,False,False,6683,Shaun Marsh,4,2,853259,Nathu Singh,0.4,0,4,1,,,,,,,False,"lovely timing, off a mis-hit. Marsh is drawn into playing away from his body by a wide half-volley. And yet it beats the two points running after it and even the deep third man running to his left.","  1.4    Nathu Singh to Shaun Marsh, FOUR, not off the meat of the bat. But still runs away to the fence. Was angled across around off and Shaun Marsh drove from the crease; toe-ended but had enough to get it past the fielders near the cover region  "
2017,1082616,GL v KXIP,GL,KXIP,KXIP,1,2,5,0,"Singh to Marsh, no run",False,False,False,6683,Shaun Marsh,4,3,853259,Nathu Singh,0.5,0,4,1,,,,,,,False,"that's more like it. Brings out the straight bat, puts in all his power. The only reason this isn't a four to long-on is because Nathu got down to it in time and deflected it to mid-on","  1.5    Nathu Singh to Shaun Marsh, no run, drives well again. But too straight perhaps. Nathu Singh gets his hands to that and kils the pace off it. Mid-on prevents any run  "
2017,1082616,GL v KXIP,GL,KXIP,KXIP,1,2,6,1,"Singh to Marsh, 1 run",False,False,False,6683,Shaun Marsh,5,4,853259,Nathu Singh,1.0,0,5,1,,,,,,,False,"dabs it to point and since it is just enough to the right of the fielder, they take him on. Jadeja gets in a direct hit at the keeper's end, but Amla is well in","  1.6    Nathu Singh to Shaun Marsh, 1 run, they have gone upstairs. Amla at the striker's end is the man in question. But he might just have made it. Not out  flashes on the big screen. The South African had to stretch a bit to beat the throw from Jadeja, who had fielded this pat from Shaun Marsh at point  "
2017,1082616,GL v KXIP,GL,KXIP,KXIP,1,3,1,0,"Raina to Marsh, no run",False,False,False,6683,Shaun Marsh,5,5,33335,Suresh Raina,0.1,0,0,0,,,,,,,False,"shortish and outside off, chops it towards cover point","  2.1    Raina to Shaun Marsh, no run, shortish around off, stays back and keeps it out to point  "
2017,1082616,GL v KXIP,GL,KXIP,KXIP,1,3,2,0,"Raina to Marsh, no run",False,False,False,6683,Shaun Marsh,5,6,33335,Suresh Raina,0.2,0,0,0,,,,,,,False,"pushes it through on middle and leg, Marsh clears his front leg and punches it to mid-on","  2.2   Raina to Shaun Marsh, no run, throws it full. Shaun Marsh's on-drive comes off the inside part and rolls down to mid-on "
2017,1082616,GL v KXIP,GL,KXIP,KXIP,1,3,3,0,"Raina to Marsh, no run",False,False,False,6683,Shaun Marsh,5,7,33335,Suresh Raina,0.3,0,0,0,,,,,,,False,comes down the track and drives a good length ball to cover,"  2.3   Raina to Shaun Marsh, no run, stays bit leg-side to drive through cover. Does get it off the middle, but fails to find the gap "
2017,1082616,GL v KXIP,GL,KXIP,KXIP,1,3,4,1,"Raina to Marsh, 1 run",False,False,False,6683,Shaun Marsh,6,8,33335,Suresh Raina,0.4,0,1,0,,,,,,,False,"fires this in short, presuming Marsh would come down, and he does. Flick to deep midwicket","  2.4    Raina to Shaun Marsh, 1 run, shortish again. Stays back in the crease and tucks past mid-wicket  "
2017,1082616,GL v KXIP,GL,KXIP,KXIP,1,3,5,4,"Raina to Amla, FOUR runs",True,False,False,43906,Hashim Amla,13,5,33335,Suresh Raina,0.5,0,5,0,,,,,,,False,"spears it past cove's right. Makes this shot with his footwork. This is a short, quick, delivery. But it is turning back into middle stump. Amla though has planted himself outside leg stump and uses a straight bat to pick the gap. Glorious","  2.5    Raina to Amla, FOUR, and again. Raina is shortish again and on seeing that Amla retreats, opens the face of the bat on the punch and cracks it through cover  "
2017,1082616,GL v KXIP,GL,KXIP,KXIP,1,3,6,1,"Raina to Amla, 1 run",False,False,False,43906,Hashim Amla,14,6,33335,Suresh Raina,1.0,0,6,0,,,,,,,False,nudges a stump-to-stump ball towards square leg,"  2.6    Raina to Amla, 1 run, easily tucked off the back foot through square leg  "
