season,match_id,match_name,home_team,away_team,current_innings,innings_id,over,ball,runs,shortText,isBoundary,isWide,isNoball,batsman1_id,batsman1_name,batsman1_runs,batsman1_balls,bowler1_id,bowler1_name,bowler1_overs,bowler1_maidens,bowler1_runs,bowler1_wkts,wicket_id,wkt_batsman_name,wkt_bowler_name,wkt_batsman_runs,wkt_batsman_balls,wkt_text,isRetiredHurt,comm_cricinfo,comm_cricbuzz
2017,1082643,GL v SRH,GL,SRH,GL,1,1,1,0,"Kumar to Smith, no run",False,False,False,53118,Dwayne Smith,0,1,326016,Bhuvneshwar Kumar,0.1,0,0,0,,,,,,,False,"back of a length at off stump, slight shape in, punched on the up to mid-off","  0.1    Bhuvneshwar to Dwayne Smith, no run, back of a length and tucking up Dwayne Smith, he punches with no timing to mid-off  "
2017,1082643,GL v SRH,GL,SRH,GL,1,1,2,2,"Kumar to Smith, 2 runs",False,False,False,53118,Dwayne Smith,2,2,326016,Bhuvneshwar Kumar,0.2,0,2,0,,,,,,,False,"back of a length at off stump, swings in, hits the inside half of his angled bat as he prods at this without feet. Rolls to mid-on...where Rashid misfields and gives away a second","  0.2    Bhuvneshwar to Dwayne Smith, 2 runs, sloppy from Rashid Khan. He attacked the ball at mid-on and let it slip through his hands. One becomes two  "
2017,1082643,GL v SRH,GL,SRH,GL,1,1,3,4,"Kumar to Smith, FOUR runs",True,False,False,53118,Dwayne Smith,6,3,326016,Bhuvneshwar Kumar,0.3,0,6,0,,,,,,,False,"back of a length outside off, no movement this time, and sits up nicely. He throws his hands at this away from the body, hits through the line and gets it past cover point","  0.3    Bhuvneshwar to Dwayne Smith, FOUR, first four of the innings. Beats the five men on the off-side with a cracking cut. The width was there and he pounced on that beating a diving cover-point  "
2017,1082643,GL v SRH,GL,SRH,GL,1,1,4,1,"Kumar to Smith, 1 run",False,False,False,53118,Dwayne Smith,7,4,326016,Bhuvneshwar Kumar,0.4,0,7,0,,,,,,,False,"back of a length outside off, no movement again, thick outside edge as he hits away from the body again, third man cleans up","  0.4    Bhuvneshwar to Dwayne Smith, 1 run, length delivery outside off, goes hard at it and the outside edge flies through the vacant gully region  "
2017,1082643,GL v SRH,GL,SRH,GL,1,1,5,0,"Kumar to Ishan Kishan, no run",False,False,False,720471,Ishan Kishan,0,1,326016,Bhuvneshwar Kumar,0.5,0,7,0,,,,,,,False,"back of a length at off stump, angled across him, but no movement in the air. Defended solidly off the back foot","  0.5    Bhuvneshwar to Ishan Kishan, no run, back of a length on the stumps, Ishan Kishan is back and across to defend it down nicely  "
2017,1082643,GL v SRH,GL,SRH,GL,1,1,6,4,"Kumar to Ishan Kishan, FOUR runs",True,False,False,720471,Ishan Kishan,4,2,326016,Bhuvneshwar Kumar,1.0,0,11,0,,,,,,,False,"and he picks that gap. Similar ball, back of a length, angled across the left hander. He's behind the line and opens the face last minute to run it through where slip was the previous ball","  0.6    Bhuvneshwar to Ishan Kishan, FOUR, the slip was there for Ishan Kishan's first ball. But he was taken off for this one and guess what the ball goes right through that gaping hole. Good delivery from Bhuvneshwar, hitting a length and getting bounce, the edge was found but there was no-one to catch and it runs away to the third man fence  "
2017,1082643,GL v SRH,GL,SRH,GL,1,2,1,0,"Mohammed Siraj to Smith, no run",False,False,False,53118,Dwayne Smith,7,5,940973,Mohammed Siraj,0.1,0,0,0,,,,,,,False,"back of a length outside off, pushed into the off side on the up","  1.1    Siraj to Dwayne Smith, no run, short of length outside off, Dwayne Smith punches but finds backward point  "
2017,1082643,GL v SRH,GL,SRH,GL,1,2,2,0,"Mohammed Siraj to Smith, no run",False,False,False,53118,Dwayne Smith,7,6,940973,Mohammed Siraj,0.2,0,0,0,,,,,,,False,"good length, angled in at off stump. Big gap between bat and pad as he thumps this drive on the up, straight to mid-on on the bounce","  1.2    Siraj to Dwayne Smith, no run, Ishan Kishan did well to get out of that shot. It was drilled hard by Dwayne Smith and Ishan had to be quick to evade the ball. Does so and Bhuvi mops up at mid-on  "
2017,1082643,GL v SRH,GL,SRH,GL,1,2,3,1,"Mohammed Siraj to Smith, 1 run",False,False,False,53118,Dwayne Smith,8,7,940973,Mohammed Siraj,0.3,0,1,0,,,,,,,False,"back of a length outside off stump, uses his wrists to guide this to third man","  1.3    Siraj to Dwayne Smith, 1 run, slowish off-cutter outside off, Dwayne Smith runs it down to third man  "
2017,1082643,GL v SRH,GL,SRH,GL,1,2,4,6,"Mohammed Siraj to Ishan Kishan, SIX runs",True,False,False,720471,Ishan Kishan,10,3,940973,Mohammed Siraj,0.4,0,7,0,,,,,,,False,"poor ball. Offcutter, dropped short on the pads. He stands his ground, gets his bat under this and whips it over the deep square leg fielder","  1.4    Siraj to Ishan Kishan, SIX, picks the slower delivery and deposits the pull over the deep backward square leg fielder. Not that short, but with a half-swivel Ishan Kishan pulled that meatily and got himself a biggie  "
